Workcenter,Item Number,Item Desc.,OP,TBC,Setup Hours,Labor Hours,Machine Hrs,SOQ,Projected AU,Prev. AU,Material PN,Material QTY,Material Desc.,Standard Unit Cost,Rolling 12 Months Usage (Actual Sales),Part Weight,Number of Ops,Annual Material Use,MATSUMHLP,Pieces/Hour,Seconds/Piece,Number of Setups,Annual Hours,Annual Setup Hours,Annual Run Hours,Annual Run Hours Based on Rolling 12,Total Annual Hours Rolling 12,DWGA,DWGB
54152,   451895-19,"PIN,DOWEL;0.624 OD,2.625,SSTL",11,4,0,0.02,0.02,20,0,7,711309,0.377,"ROD,RD  0.750 S21800  NIT SSTL",$30.52 ,1,1,4,0,0,500000,0.01,0.05,0,-0.01,0.01,0.01,0,LNKA,LNKB
53693,   451895-19,"PIN,DOWEL;0.624 OD,2.625,SSTL",10,3,2.34,19.55,34,20,0,7,711309,0.377,"ROD,RD  0.750 S21800  NIT SSTL",$30.52 ,1,1,4,0,0,29,122.4,0.05,0.15,0.11,0.04,0.04,0.15,LNKA,LNKB
51050,   451895-19,"PIN,DOWEL;0.624 OD,2.625,SSTL",6,2,0,0,0,20,0,7,711309,0.377,"ROD,RD  0.750 S21800  NIT SSTL",$30.52 ,1,1,4,0,0,#DIV/0!,0,0.05,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
51050,   006016-24C,"PIN,DRIVE STL;PNEU ESV KIT",6,2,0,0,0,141,0,97,711205,0.159,"ROD,RD  0.625 G41400   STL",$5.26 ,231,1,4,0,0,#DIV/0!,0,1.64,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
51030,   006016-24C,"PIN,DRIVE STL;PNEU ESV KIT",5,2,0,0,0,141,0,97,711205,0.159,"ROD,RD  0.625 G41400   STL",$5.26 ,231,1,4,0,0,#DIV/0!,0,1.64,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53693,   006016-24C,"PIN,DRIVE STL;PNEU ESV KIT",10,3,1.95,10.31,17.93,141,0,97,711205,0.159,"ROD,RD  0.625 G41400   STL",$5.26 ,231,1,4,0,0,55,64.55,1.64,7.34,3.19,4.15,4.15,7.34,LNKA,LNKB
54140,   006016-24C,"PIN,DRIVE STL;PNEU ESV KIT",11,2,0,0.02,0.02,141,0,97,711205,0.159,"ROD,RD  0.625 G41400   STL",$5.26 ,231,1,4,0,0,5000,0.72,1.64,0.05,0,0.05,0.05,0.05,LNKA,LNKB
54152,   006016-7C,"PIN,DRIVE, .250 OD,4.00 L,SSTL",11,4,0,0.02,0.02,219,219,97,701533,0.065,"ROD,RD  0.250 S30300   SSTL FC",$3.26 ,232,0,4,3.56,0.89,500000,0.01,1.06,0,-0.01,0.01,0.01,0,LNKA,LNKB
52010,   006016-7C,"PIN,DRIVE, .250 OD,4.00 L,SSTL",5,2,0.61,0,0,219,219,97,701533,0.065,"ROD,RD  0.250 S30300   SSTL FC",$3.26 ,232,0,4,3.56,0.89,#DIV/0!,0,1.06,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
51050,   006016-7C,"PIN,DRIVE, .250 OD,4.00 L,SSTL",3,2,0,0,0,219,219,97,701533,0.065,"ROD,RD  0.250 S30300   SSTL FC",$3.26 ,232,0,4,3.56,0.89,#DIV/0!,0,1.06,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53656,   006016-7C,"PIN,DRIVE, .250 OD,4.00 L,SSTL",10,3,1.57,4.79,8.33,219,219,97,701533,0.065,"ROD,RD  0.250 S30300   SSTL FC",$3.26 ,232,0,4,3.56,0.89,120,29.99,1.06,3.6,1.66,1.94,1.94,3.6,LNKA,LNKB
53655,  A003219-20B,"PIN,JAM SSTL,BLNK",10,3,1.88,12.8,22.26,309,309,230,703208,0.074,"ROD,RD  0.375 S17400SSTL",$4.58 ,164,0,4,5.72,1.43,44,80.14,0.54,4.67,1.01,3.66,3.66,4.67,LNKA,LNKB
54110,  A003219-20B,"PIN,JAM SSTL,BLNK",11,4,0,0.02,0.02,309,309,230,703208,0.074,"ROD,RD  0.375 S17400SSTL",$4.58 ,164,0,4,5.72,1.43,500000,0.01,0.54,0,-0.01,0.01,0.01,0,LNKA,LNKB
51270,  A003219-20B,"PIN,JAM SSTL,BLNK",999,2,0,0,0,309,309,230,703208,0.074,"ROD,RD  0.375 S17400SSTL",$4.58 ,164,0,4,5.72,1.43,#DIV/0!,0,0.54,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
52010,  A003219-20B,"PIN,JAM SSTL,BLNK",5,2,0.54,0,0,309,309,230,703208,0.074,"ROD,RD  0.375 S17400SSTL",$4.58 ,164,0,4,5.72,1.43,#DIV/0!,0,0.54,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53691,   007554L-10SS,"PIN,LOCKING SSTL",10,3,3,6.39,11.11,2213,11209,5771,701626,0.046,"ROD,HEX 0.250 S30300   SSTL",$1.77 ,4624,0,2,257.81,128.9,90,40,2.09,57.64,6.26,51.38,51.38,57.64,LNKA,LNKB
54152,   007554L-10SS,"PIN,LOCKING SSTL",11,4,0,0.02,0.02,2213,11209,5771,701626,0.046,"ROD,HEX 0.250 S30300   SSTL",$1.77 ,4624,0,2,257.81,128.9,500000,0.01,2.09,0.01,0,0.01,0.01,0.01,LNKA,LNKB
53691,  A003219-38,"PIN,PIVOT SSTL;INT VLV",10,3,2,15.19,26.4,309,509,193,711107,0.309,"ROD,RD  0.688 S30300SSTLFC",$5.59 ,170,1,2,78.64,39.32,37,95.04,0.56,5.61,1.12,4.49,4.49,5.61,LNKA,LNKB
54110,  A003219-38,"PIN,PIVOT SSTL;INT VLV",11,4,0,0.02,0.02,309,509,193,711107,0.309,"ROD,RD  0.688 S30300SSTLFC",$5.59 ,170,1,2,78.64,39.32,500000,0.01,0.56,0,-0.01,0.01,0.01,0,LNKA,LNKB
54110,13998,"PIN,PIVOT,HANDLE SSTL,LNG NOZ",21,4,0,0.02,0.02,694,1388,320,703620,0.033,"ROD,RD 0.312 S17400   SSTL",$3.52 ,356,0,2,22.9,11.45,500000,0.01,0.52,0,-0.01,0.01,0.01,0,LNKA,LNKB
53690,13998,"PIN,PIVOT,HANDLE SSTL,LNG NOZ",20,3,4,6.87,11.94,694,1388,320,703620,0.033,"ROD,RD 0.312 S17400   SSTL",$3.52 ,356,0,2,22.9,11.45,83,42.98,0.52,6.33,2.07,4.26,4.26,6.33,LNKA,LNKB
53656,   006016-91A,"PIN,RET .250 OD,1.426 LG  SSTL",10,3,2,6.33,11,495,1626,897,701533,0.024,"ROD,RD  0.250 S30300   SSTL FC",$2.21 ,973,0,2,19.51,9.76,90,39.6,1.97,14.64,3.93,10.71,10.71,14.64,LNKA,LNKB
54152,   006016-91A,"PIN,RET .250 OD,1.426 LG  SSTL",21,4,0,0.02,0.02,495,1626,897,701533,0.024,"ROD,RD  0.250 S30300   SSTL FC",$2.21 ,973,0,2,19.51,9.76,500000,0.01,1.97,0,-0.01,0.01,0.01,0,LNKA,LNKB
53691,  A006010-91A,"PIN,RET,SSTL;ESV LEVER",10,3,1.45,3.83,6.66,739,2005,1022,701532,0.014,"ROD,RD  0.188 S30300SSTLFC",$1.27 ,1443,0,2,14.04,7.02,150,23.98,1.96,12.45,2.83,9.62,9.62,12.45,LNKA,LNKB
54110,  A006010-91A,"PIN,RET,SSTL;ESV LEVER",21,4,0,0.02,0.02,739,2005,1022,701532,0.014,"ROD,RD  0.188 S30300SSTLFC",$1.27 ,1443,0,2,14.04,7.02,500000,0.01,1.96,0,-0.01,0.01,0.01,0,LNKA,LNKB
54152,   003180-5,"PIN,RETAINER BRS",11,4,0,0.02,0.02,260,0,345,701265,0.017,"ROD,HEX 0.250 C36000   BRS",$3.21 ,140,0,2,0,0,500000,0.01,0.54,0,-0.01,0.01,0.01,0,LNKA,LNKB
53690,   003180-5,"PIN,RETAINER BRS",10,3,3,3.97,6.9,260,0,345,701265,0.017,"ROD,HEX 0.250 C36000   BRS",$3.21 ,140,0,2,0,0,144,24.84,0.54,2.59,1.62,0.97,0.97,2.59,LNKA,LNKB
54150, CB000502-13,"PIN,SEAT BRS",11,4,0,0.02,0.02,3888,7776,12539,701195,0.01,"ROD,RD  0.250 C36000   BRS FC",$1.84 ,8016,0,2,38.88,19.44,500000,0.01,2.07,0.02,0,0.02,0.02,0.02,LNKA,LNKB
53012, CB000502-13,"PIN,SEAT BRS",10,3,10,0.64,1.11,3888,7776,12539,701195,0.01,"ROD,RD  0.250 C36000   BRS FC",$1.84 ,8016,0,2,38.88,19.44,900,4,2.07,29.6,20.7,8.9,8.9,29.6,LNKA,LNKB
52010,  A007853A-77,"PIN,SSTL",5,2,0.35,0,0,65,0,66,701533,0.016,"ROD,RD  0.250 S30300   SSTL FC",$6.47 ,42,0,4,0,0,#DIV/0!,0,0.65,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
54110,  A007853A-77,"PIN,SSTL",11,4,0,0.02,0.02,65,0,66,701533,0.016,"ROD,RD  0.250 S30300   SSTL FC",$6.47 ,42,0,4,0,0,500000,0.01,0.65,0,-0.01,0.01,0.01,0,LNKA,LNKB
51050,  A007853A-77,"PIN,SSTL",3,2,0,0,0,65,0,66,701533,0.016,"ROD,RD  0.250 S30300   SSTL FC",$6.47 ,42,0,4,0,0,#DIV/0!,0,0.65,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53656,  A007853A-77,"PIN,SSTL",10,3,1.43,4.15,7.21,65,0,66,701533,0.016,"ROD,RD  0.250 S30300   SSTL FC",$6.47 ,42,0,4,0,0,138,25.96,0.65,1.23,0.92,0.31,0.31,1.23,LNKA,LNKB
53691,  A003217A-29B,"PIN,SSTL,SPL; ROTARY ACT BLNK",10,3,3,12.79,22.23,278,278,-99999999,703107,0.019,"ROD,RD  0.250 S17400SSTL",$5.46 ,1064,0,3,1.76,0.59,44,80.03,3.83,35.14,11.48,23.66,23.66,35.14,LNKA,LNKB
54150,  A003217A-29B,"PIN,SSTL,SPL; ROTARY ACT BLNK",11,4,0,0.02,0.02,278,278,-99999999,703107,0.019,"ROD,RD  0.250 S17400SSTL",$5.46 ,1064,0,3,1.76,0.59,500000,0.01,3.83,0,-0.01,0.01,0.01,0,LNKA,LNKB
51270,  A003217A-29B,"PIN,SSTL,SPL; ROTARY ACT BLNK",999,2,0,0,0,278,278,-99999999,703107,0.019,"ROD,RD  0.250 S17400SSTL",$5.46 ,1064,0,3,1.76,0.59,#DIV/0!,0,3.83,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
54110,  A007795-9SS,"PIN,SSTL;.0250 OD,4.13 LG",11,4,0,0.02,0.02,162,235,157,701533,0.062,"ROD,RD  0.250 S30300   SSTL FC",$3.74 ,168,0,2,7.29,3.64,500000,0.01,1.04,0,-0.01,0.01,0.01,0,LNKA,LNKB
53656,  A007795-9SS,"PIN,SSTL;.0250 OD,4.13 LG",10,3,1.45,8.22,14.29,162,235,157,701533,0.062,"ROD,RD  0.250 S30300   SSTL FC",$3.74 ,168,0,2,7.29,3.64,69,51.44,1.04,3.91,1.5,2.41,2.41,3.91,LNKA,LNKB
54110,  A007794-9SS,"PIN,SSTL;0.186 OD,2.84 LG",11,4,0,0.02,0.02,809,898,626,701532,0.024,"ROD,RD  0.188 S30300SSTLFC",$1.94 ,697,0,3,7.18,2.39,500000,0.01,0.87,0,-0.01,0.01,0.01,0,LNKA,LNKB
51050,  A007794-9SS,"PIN,SSTL;0.186 OD,2.84 LG",3,2,0,0,0,809,898,626,701532,0.024,"ROD,RD  0.188 S30300SSTLFC",$1.94 ,697,0,3,7.18,2.39,#DIV/0!,0,0.87,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53692,  A007794-9SS,"PIN,SSTL;0.186 OD,2.84 LG",10,3,2.5,5.65,9.82,809,898,626,701532,0.024,"ROD,RD  0.188 S30300SSTLFC",$1.94 ,697,0,3,7.18,2.39,101,35.35,0.87,9.02,2.17,6.85,6.85,9.02,LNKA,LNKB
51270,   003219-79B,"PIN,STL BLNK",999,2,0,0,0,56,0,10,710262,0.094,"ROD,RD  0.375 G12144   STL TEL",$7.82 ,0,0,5,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
51050,   003219-79B,"PIN,STL BLNK",3,2,0,0,0,56,0,10,710262,0.094,"ROD,RD  0.375 G12144   STL TEL",$7.82 ,0,0,5,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
52010,   003219-79B,"PIN,STL BLNK",5,2,0.35,0,0,56,0,10,710262,0.094,"ROD,RD  0.375 G12144   STL TEL",$7.82 ,0,0,5,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
54152,   003219-79B,"PIN,STL BLNK",21,4,0,0.02,0.02,56,0,10,710262,0.094,"ROD,RD  0.375 G12144   STL TEL",$7.82 ,0,0,5,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53656,   003219-79B,"PIN,STL BLNK",10,3,1.43,5.3,9.21,56,0,10,710262,0.094,"ROD,RD  0.375 G12144   STL TEL",$7.82 ,0,0,5,0,0,108,33.16,0,0,0,0,0,0,LNKA,LNKB
53610,   001337-5,PIPE .500NPS/.500NPT SSTL SMLS,20,3,1.84,8.86,15.4,19,0,2,701879,0.311,"DCO PIPE;  .50""NPS S30403 SSTL",$23.38 ,0,0,3,0,0,64,55.44,0,0,0,0,0,0,LNKA,LNKB
54110,   001337-5,PIPE .500NPS/.500NPT SSTL SMLS,21,4,0,0.02,0.02,19,0,2,701879,0.311,"DCO PIPE;  .50""NPS S30403 SSTL",$23.38 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218,   001337-5,PIPE .500NPS/.500NPT SSTL SMLS,10,2,0,0.02,0.02,19,0,2,701879,0.311,"DCO PIPE;  .50""NPS S30403 SSTL",$23.38 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,450009,PIPE 0.500NPS X 0.840 OD SSTL,21,4,0,0.02,0.02,62,77,113,701360,0.333,"PIPE,0.5""NPS SCH5S 304L,SSTL",$10.78 ,105,0,3,8.55,2.85,500000,0.01,1.7,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   001337-27,PIPE 0.500NPS X 0.840 OD SSTL,10,2,0,0.02,0.02,292,292,284,701864,0.308,"DCO_PIPE, 0.500 SCH10S      SS",$5.51 ,494,0,3,29.98,9.99,5000,0.72,1.7,0.1,0,0.1,0.1,0.1,LNKA,LNKB
53610,   001337-27,PIPE 0.500NPS X 0.840 OD SSTL,20,3,1.84,14.38,25,292,292,284,701864,0.308,"DCO_PIPE, 0.500 SCH10S      SS",$5.51 ,494,0,3,29.98,9.99,40,90,1.7,15.48,3.13,12.35,12.35,15.48,LNKA,LNKB
53218,450009,PIPE 0.500NPS X 0.840 OD SSTL,10,2,0,0.02,0.02,62,77,113,701360,0.333,"PIPE,0.5""NPS SCH5S 304L,SSTL",$10.78 ,105,0,3,8.55,2.85,5000,0.72,1.7,0.02,-0.01,0.03,0.03,0.02,LNKA,LNKB
53610,450009,PIPE 0.500NPS X 0.840 OD SSTL,20,3,2,18.69,32.5,62,77,113,701360,0.333,"PIPE,0.5""NPS SCH5S 304L,SSTL",$10.78 ,105,0,3,8.55,2.85,30,117,1.7,6.81,3.39,3.42,3.42,6.81,LNKA,LNKB
54152,   001337-27,PIPE 0.500NPS X 0.840 OD SSTL,21,4,0,0.02,0.02,292,292,284,701864,0.308,"DCO_PIPE, 0.500 SCH10S      SS",$5.51 ,494,0,3,29.98,9.99,500000,0.01,1.7,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   001337-31,PIPE 0.750NPS X 3.406 SCH 10,10,2,0,0.02,0.02,40,0,0,701871,0.323,"DCO_PIPE,.75""NPS SCH10S 304L,S",$15.47 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53613,   001337-31,PIPE 0.750NPS X 3.406 SCH 10,20,3,1.84,11.5,20,40,0,0,701871,0.323,"DCO_PIPE,.75""NPS SCH10S 304L,S",$15.47 ,0,0,3,0,0,50,72,0,0,0,0,0,0,LNKA,LNKB
54110,   001337-31,PIPE 0.750NPS X 3.406 SCH 10,21,4,0,0.02,0.02,40,0,0,701871,0.323,"DCO_PIPE,.75""NPS SCH10S 304L,S",$15.47 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
54110,   450011S,"PIPE 1.000NPS SCH5,316L  SSTL",21,4,0,0.02,0.02,22,0,-99999999,701904,0.291,"PIPE,1.00""NPS SCH5S 316L,SSTL",$23.87 ,2,0,3,0,0,500000,0.01,0.1,0,-0.01,0.01,0.01,0,LNKA,LNKB
53610,   450011S,"PIPE 1.000NPS SCH5,316L  SSTL",20,3,1.84,8.86,15.4,22,0,-99999999,701904,0.291,"PIPE,1.00""NPS SCH5S 316L,SSTL",$23.87 ,2,0,3,0,0,64,55.44,0.1,0.21,0.17,0.04,0.04,0.21,LNKA,LNKB
53218,   450011S,"PIPE 1.000NPS SCH5,316L  SSTL",10,2,0,0.02,0.02,22,0,-99999999,701904,0.291,"PIPE,1.00""NPS SCH5S 316L,SSTL",$23.87 ,2,0,3,0,0,5000,0.72,0.1,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   001337-6,PIPE 1.000NPS X 1.000NPT SSTL,10,2,0,0.02,0.02,9,0,0,701880,0.322,"DCO_PIPE; 1.00""NPS S30403   SS",$46.02 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53610,   001337-6,PIPE 1.000NPS X 1.000NPT SSTL,20,3,1.84,14.38,25,9,0,0,701880,0.322,"DCO_PIPE; 1.00""NPS S30403   SS",$46.02 ,0,0,3,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
54110,   001337-6,PIPE 1.000NPS X 1.000NPT SSTL,21,4,0,0.02,0.02,9,0,0,701880,0.322,"DCO_PIPE; 1.00""NPS S30403   SS",$46.02 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218,450011,PIPE 1.000NPS X 1.315 OD SSTL,10,2,0,0.02,0.02,205,469,192,701890,0.333,"DCO_PIPE,1.315 OD,.065 SA-312",$4.54 ,140,0,3,52.06,17.35,5000,0.72,0.69,0.03,0,0.03,0.03,0.03,LNKA,LNKB
53610,450011,PIPE 1.000NPS X 1.315 OD SSTL,20,3,1.84,8.86,15.4,205,469,192,701890,0.333,"DCO_PIPE,1.315 OD,.065 SA-312",$4.54 ,140,0,3,52.06,17.35,64,55.44,0.69,3.43,1.27,2.16,2.16,3.43,LNKA,LNKB
54110,450011,PIPE 1.000NPS X 1.315 OD SSTL,21,4,0,0.02,0.02,205,469,192,701890,0.333,"DCO_PIPE,1.315 OD,.065 SA-312",$4.54 ,140,0,3,52.06,17.35,500000,0.01,0.69,0,-0.01,0.01,0.01,0,LNKA,LNKB
54152,   001337-12,"PIPE 1.000NPS,2.750 SCH 5 SSTL",41,4,0,0.02,0.02,192,214,202,701890,0.263,"DCO_PIPE,1.315 OD,.065 SA-312",$6.71 ,63,0,5,11.26,2.25,500000,0.01,0.33,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   001337-12,"PIPE 1.000NPS,2.750 SCH 5 SSTL",10,2,0,0.02,0.02,192,214,202,701890,0.263,"DCO_PIPE,1.315 OD,.065 SA-312",$6.71 ,63,0,5,11.26,2.25,5000,0.72,0.33,0.01,-0.01,0.02,0.02,0.01,LNKA,LNKB
53230,   001337-12,"PIPE 1.000NPS,2.750 SCH 5 SSTL",20,2,0,0.42,0.42,192,214,202,701890,0.263,"DCO_PIPE,1.315 OD,.065 SA-312",$6.71 ,63,0,5,11.26,2.25,238,15.12,0.33,0.26,-0.01,0.27,0.27,0.26,LNKA,LNKB
53610,   001337-12,"PIPE 1.000NPS,2.750 SCH 5 SSTL",40,3,1.84,9.26,16.1,192,214,202,701890,0.263,"DCO_PIPE,1.315 OD,.065 SA-312",$6.71 ,63,0,5,11.26,2.25,62,57.96,0.33,1.62,0.6,1.02,1.02,1.62,LNKA,LNKB
53633,   001337-12,"PIPE 1.000NPS,2.750 SCH 5 SSTL",30,2,0,0.56,0.56,192,214,202,701890,0.263,"DCO_PIPE,1.315 OD,.065 SA-312",$6.71 ,63,0,5,11.26,2.25,178,20.16,0.33,0.35,-0.01,0.36,0.36,0.35,LNKA,LNKB
54110,   001337-97,PIPE 1.0NPS X 3.303 SCH10 SMLS,21,4,0,0.02,0.02,118,118,-99999999,701877,0.29,"PIPE,1.0""NPS SCH10S 304L SMLS",$8.37 ,293,3,3,11.41,3.8,500000,0.01,2.49,0,-0.01,0.01,0.01,0,LNKA,LNKB
53610,   001337-97,PIPE 1.0NPS X 3.303 SCH10 SMLS,20,3,1.84,12.65,22,118,118,-99999999,701877,0.29,"PIPE,1.0""NPS SCH10S 304L SMLS",$8.37 ,293,3,3,11.41,3.8,45,79.2,2.49,11.03,4.58,6.45,6.45,11.03,LNKA,LNKB
53218,   001337-97,PIPE 1.0NPS X 3.303 SCH10 SMLS,10,2,0,0.02,0.02,118,118,-99999999,701877,0.29,"PIPE,1.0""NPS SCH10S 304L SMLS",$8.37 ,293,3,3,11.41,3.8,5000,0.72,2.49,0.06,0,0.06,0.06,0.06,LNKA,LNKB
53218,   001337-25,PIPE 1.0NPS X 3.50 SCH 10 SMLS,10,2,0,0.02,0.02,670,0,248,701877,0.322,"PIPE,1.0""NPS SCH10S 304L SMLS",$5.90 ,464,3,3,0,0,5000,0.72,0.7,0.09,-0.01,0.1,0.1,0.09,LNKA,LNKB
53610,   001337-25,PIPE 1.0NPS X 3.50 SCH 10 SMLS,20,3,1.84,11.96,20.8,670,0,248,701877,0.322,"PIPE,1.0""NPS SCH10S 304L SMLS",$5.90 ,464,3,3,0,0,48,74.88,0.7,10.94,1.28,9.66,9.66,10.94,LNKA,LNKB
54152,   001337-25,PIPE 1.0NPS X 3.50 SCH 10 SMLS,21,4,0,0.02,0.02,670,0,248,701877,0.322,"PIPE,1.0""NPS SCH10S 304L SMLS",$5.90 ,464,3,3,0,0,500000,0.01,0.7,0,-0.01,0.01,0.01,0,LNKA,LNKB
54152,   001337-7,PIPE 1.500 NPS SCH 80 X 3.55 L,21,4,0,0.02,0.02,655,340,0,701882,0.327,"PIPE; 1.50""NPS S30403 SSTL",$16.78 ,300,0,3,37.06,12.35,500000,0.01,0.46,0,-0.01,0.01,0.01,0,LNKA,LNKB
53633,   001337-7,PIPE 1.500 NPS SCH 80 X 3.55 L,20,3,2.34,31.63,55,655,340,0,701882,0.327,"PIPE; 1.50""NPS S30403 SSTL",$16.78 ,300,0,3,37.06,12.35,18,198,0.46,17.58,1.08,16.5,16.5,17.58,LNKA,LNKB
53218,   001337-7,PIPE 1.500 NPS SCH 80 X 3.55 L,10,2,0,0.02,0.02,655,340,0,701882,0.327,"PIPE; 1.50""NPS S30403 SSTL",$16.78 ,300,0,3,37.06,12.35,5000,0.72,0.46,0.06,0,0.06,0.06,0.06,LNKA,LNKB
53610,450013,PIPE 1.500NPS X 1.900 OD SSTL,30,3,0,3.22,5.6,265,295,194,701894,0.345,"DCO_PIPE,1 .5""NPS SCH5S 304L",$7.77 ,160,0,5,20.36,4.07,178,20.16,0.61,0.9,0,0.9,0.9,0.9,LNKA,LNKB
53218,450013,PIPE 1.500NPS X 1.900 OD SSTL,10,2,0,0.02,0.02,265,295,194,701894,0.345,"DCO_PIPE,1 .5""NPS SCH5S 304L",$7.77 ,160,0,5,20.36,4.07,5000,0.72,0.61,0.03,-0.01,0.04,0.04,0.03,LNKA,LNKB
53610,450013,PIPE 1.500NPS X 1.900 OD SSTL,40,3,1.84,17.42,30.3,265,295,194,701894,0.345,"DCO_PIPE,1 .5""NPS SCH5S 304L",$7.77 ,160,0,5,20.36,4.07,33,109.08,0.61,5.97,1.12,4.85,4.85,5.97,LNKA,LNKB
54110,450013,PIPE 1.500NPS X 1.900 OD SSTL,41,4,0,0.02,0.02,265,295,194,701894,0.345,"DCO_PIPE,1 .5""NPS SCH5S 304L",$7.77 ,160,0,5,20.36,4.07,500000,0.01,0.61,0,-0.01,0.01,0.01,0,LNKA,LNKB
53230,450013,PIPE 1.500NPS X 1.900 OD SSTL,20,2,0,0.42,0.42,265,295,194,701894,0.345,"DCO_PIPE,1 .5""NPS SCH5S 304L",$7.77 ,160,0,5,20.36,4.07,238,15.12,0.61,0.67,-0.01,0.68,0.68,0.67,LNKA,LNKB
54152,   001337-57,PIPE 1.500NPS X 2.437 SCH  5,21,4,0,0.02,0.02,209,418,509,701894,0.228,"DCO_PIPE,1 .5""NPS SCH5S 304L",$6.52 ,532,0,3,31.77,10.59,500000,0.01,2.55,0,-0.01,0.01,0.01,0,LNKA,LNKB
53218,   001337-57,PIPE 1.500NPS X 2.437 SCH  5,10,2,0,0.02,0.02,209,418,509,701894,0.228,"DCO_PIPE,1 .5""NPS SCH5S 304L",$6.52 ,532,0,3,31.77,10.59,5000,0.72,2.55,0.11,0,0.11,0.11,0.11,LNKA,LNKB
53633,   001337-57S,PIPE 1.500NPS X 2.437 SCH  5,18,3,0,3.19,5.55,24,0,0,701860,0.228,"DCO_PIPE,1 .5""NPS SCH5S 316L,S",$29.85 ,0,0,5,0,0,180,19.98,0,0,0,0,0,0,LNKA,LNKB
53610,   001337-57S,PIPE 1.500NPS X 2.437 SCH  5,20,3,2.34,11.5,20,24,0,0,701860,0.228,"DCO_PIPE,1 .5""NPS SCH5S 316L,S",$29.85 ,0,0,5,0,0,50,72,0,0,0,0,0,0,LNKA,LNKB
53610,   001337-57,PIPE 1.500NPS X 2.437 SCH  5,20,3,2.34,14.95,26,209,418,509,701894,0.228,"DCO_PIPE,1 .5""NPS SCH5S 304L",$6.52 ,532,0,3,31.77,10.59,38,93.6,2.55,19.8,5.96,13.84,13.84,19.8,LNKA,LNKB
54152,   001337-57S,PIPE 1.500NPS X 2.437 SCH  5,21,4,0,0.02,0.02,24,0,0,701860,0.228,"DCO_PIPE,1 .5""NPS SCH5S 316L,S",$29.85 ,0,0,5,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218,   001337-57S,PIPE 1.500NPS X 2.437 SCH  5,10,2,0,0.02,0.02,24,0,0,701860,0.228,"DCO_PIPE,1 .5""NPS SCH5S 316L,S",$29.85 ,0,0,5,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53230,   001337-57S,PIPE 1.500NPS X 2.437 SCH  5,15,3,0,2.36,4.1,24,0,0,701860,0.228,"DCO_PIPE,1 .5""NPS SCH5S 316L,S",$29.85 ,0,0,5,0,0,243,14.76,0,0,0,0,0,0,LNKA,LNKB
53610,   001337-64,"PIPE 1.500NPS,2.438 SCH10,SMLS",20,3,1.84,8.86,15.4,36,0,0,701878,0.235,"PIPE,1.5""NPS SCH10S 304L SMLS",$16.61 ,4,0,3,0,0,64,55.44,0.12,0.28,0.21,0.07,0.07,0.28,LNKA,LNKB
